,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
140,THFNbefriending,THFN-befriending,315111877,1.27796E+18,/THFNbefriending/status/1277959824760885250,6/30/2020 13:39,1593524340,Do you know someone in #TowerHamlets who is feeling #lonely?@THFNbefriending's experienced team are calling hundreds of older residents to tackle #Loneliness and #isolation and #reconnect. See http://www.thfn.org.uk  to refer #charitytuesday #mentalhealthpic.twitter.com/SzNj9ohhMw,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Do you know someone in <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TowerHamlets?src=hash""><s>#</s><b>TowerHamlets</b></a> who is feeling <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lonely?src=hash""><s>#</s><b>lonely</b></a>?<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""315111877"" dir=""ltr"" href=""/THFNbefriending""><s>@</s><b>THFNbefriending</b></a>'s experienced team are calling hundreds of older residents to tackle <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Loneliness?src=hash""><s>#</s><b><strong>Loneliness</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/reconnect?src=hash""><s>#</s><b>reconnect</b></a>. See <a class=""twitter-timeline-link"" data-expanded-url=""http://www.thfn.org.uk"" dir=""ltr"" href=""https://t.co/dgUESR1HKt"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.thfn.org.uk""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">thfn.org.uk</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> to refer <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/charitytuesday?src=hash""><s>#</s><b>charitytuesday</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mentalhealth?src=hash""><s>#</s><b>mentalhealth</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/SzNj9ohhMw"">pic.twitter.com/SzNj9ohhMw</a></p>",['http://www.thfn.org.uk'],"['TowerHamlets', 'lonely', 'Loneliness', 'isolation', 'reconnect', 'charitytuesday', 'mentalhealthpic']",TRUE,['https://pbs.twimg.com/media/EbcOv-tX0AAy1R5.png'],,1,1,0,FALSE,FALSE,,[]
141,himanshukakkar7,himanshukakkar,134766666,1.27795E+18,/himanshukakkar7/status/1277949339441098752,6/30/2020 12:57,1593521840,"https://www.linkedin.com/posts/himanshu-kakkar-05a958_loneliness-damaging-physicalhealth-activity-6683713500717682689-6KMN …
#loneliness and #Isolation are #damaging to people’s mental and #physicalhealth
#tuesdayvibes #TuesdayMotivation #timealone #PositiveVibes #thoughts #recovery #recenergise #Mindset
#ThinkForYourself #mindfulness #Mindset #success #Growth","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""https://www.linkedin.com/posts/himanshu-kakkar-05a958_loneliness-damaging-physicalhealth-activity-6683713500717682689-6KMN"" dir=""ltr"" href=""https://t.co/580QcYmyVT"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.linkedin.com/posts/himanshu-kakkar-05a958_loneliness-damaging-physicalhealth-activity-6683713500717682689-6KMN""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">linkedin.com/posts/himanshu</span><span class=""invisible"">-kakkar-05a958_loneliness-damaging-physicalhealth-activity-6683713500717682689-6KMN</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> are <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/damaging?src=hash""><s>#</s><b>damaging</b></a> to people’s mental and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/physicalhealth?src=hash""><s>#</s><b>physicalhealth</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tuesdayvibes?src=hash""><s>#</s><b>tuesdayvibes</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TuesdayMotivation?src=hash""><s>#</s><b>TuesdayMotivation</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/timealone?src=hash""><s>#</s><b>timealone</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PositiveVibes?src=hash""><s>#</s><b>PositiveVibes</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/thoughts?src=hash""><s>#</s><b>thoughts</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/recovery?src=hash""><s>#</s><b>recovery</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/recenergise?src=hash""><s>#</s><b>recenergise</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mindset?src=hash""><s>#</s><b>Mindset</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ThinkForYourself?src=hash""><s>#</s><b>ThinkForYourself</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mindfulness?src=hash""><s>#</s><b>mindfulness</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mindset?src=hash""><s>#</s><b>Mindset</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/success?src=hash""><s>#</s><b>success</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Growth?src=hash""><s>#</s><b>Growth</b></a></p>",['https://www.linkedin.com/posts/himanshu-kakkar-05a958_loneliness-damaging-physicalhealth-activity-6683713500717682689-6KMN'],"['loneliness', 'Isolation', 'damaging', 'physicalhealth', 'tuesdayvibes', 'TuesdayMotivation', 'timealone', 'PositiveVibes', 'thoughts', 'recovery', 'recenergise', 'Mindset', 'ThinkForYourself', 'mindfulness', 'Mindset', 'success', 'Growth']",FALSE,[],,0,0,0,FALSE,FALSE,,[]
142,PublicHealthUWE,UWE Public Health,7.92019E+17,1.27793E+18,/PublicHealthUWE/status/1277931374033461249,6/30/2020 11:45,1593517557,"📽️Watch @AmyBeardy present the @ApartAlone findings so far in this webinar recording, also featuring a fantastic presentation by @TomScharfNcl 👇👇👇 #loneliness #covid19 #isolation #Ageinghttps://twitter.com/ApartAlone/status/1277930688617099265 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en""><img alt=""📽️"" aria-label=""Emoji: Film projector"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4fd.png"" title=""Film projector""/>Watch <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""973966134511849472"" dir=""ltr"" href=""/AmyBeardy""><s>@</s><b>AmyBeardy</b></a> present the <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1245683851441180672"" dir=""ltr"" href=""/ApartAlone""><s>@</s><b>ApartAlone</b></a> findings so far in this webinar recording, also featuring a fantastic presentation by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1085221351634419713"" dir=""ltr"" href=""/TomScharfNcl""><s>@</s><b>TomScharfNcl</b></a> <img alt=""👇"" aria-label=""Emoji: Down pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f447.png"" title=""Down pointing backhand index""/><img alt=""👇"" aria-label=""Emoji: Down pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f447.png"" title=""Down pointing backhand index""/><img alt=""👇"" aria-label=""Emoji: Down pointing backhand index"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f447.png"" title=""Down pointing backhand index""/> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b>covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Ageing?src=hash""><s>#</s><b>Ageing</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/ApartAlone/status/1277930688617099265"" dir=""ltr"" href=""https://t.co/8LpCrxLOTo"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/ApartAlone/status/1277930688617099265""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/ApartAlone/sta</span><span class=""invisible"">tus/1277930688617099265</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/ApartAlone/status/1277930688617099265'],"['loneliness', 'covid19', 'isolation', 'Ageinghttps']",FALSE,[],,9,6,0,FALSE,FALSE,,[]
143,ApartAlone,'Apart but not Alone' - UWE C19 Research Project,1.24568E+18,1.27793E+18,/ApartAlone/status/1277930688617099265,6/30/2020 11:43,1593517393,"🧐 In case you missed @AmyBeardy present the #apartbutnotalone findings so far at the Bristol Research Forum on Ageing, you can watch the webinar in full here, complete with an excellent presentation by @TomScharfNcl
#covid19 #loneliness #Isolation
https://www.youtube.com/watch?v=XKJjHVvrbCU&feature=youtu.be …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🧐"" aria-label=""Emoji: Face with monocle"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9d0.png"" title=""Face with monocle""/> In case you missed <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""973966134511849472"" dir=""ltr"" href=""/AmyBeardy""><s>@</s><b>AmyBeardy</b></a> present the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/apartbutnotalone?src=hash""><s>#</s><b>apartbutnotalone</b></a> findings so far at the Bristol Research Forum on Ageing, you can watch the webinar in full here, complete with an excellent presentation by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1085221351634419713"" dir=""ltr"" href=""/TomScharfNcl""><s>@</s><b>TomScharfNcl</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b>covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a>
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.youtube.com/watch?v=XKJjHVvrbCU&amp;feature=youtu.be"" dir=""ltr"" href=""https://t.co/zN9WJh9y4R"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=XKJjHVvrbCU&amp;feature=youtu.be""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=XKJjHV</span><span class=""invisible"">vrbCU&amp;feature=youtu.be</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.youtube.com/watch?v=XKJjHVvrbCU&feature=youtu.be'],"['apartbutnotalone', 'covid19', 'loneliness', 'Isolation']",FALSE,[],,4,5,0,FALSE,FALSE,,[]
144,AmyBeardy,Amy Beardmore #blacklivesmatter 🏳️‍🌈,9.73966E+17,1.27793E+18,/AmyBeardy/status/1277930048692137985,6/30/2020 11:40,1593517241,"I recently presented our @ApartAlone research at the Bristol Research Forum on Ageing - in case you missed it you can view the full session along with a brilliant presentation by @TomScharfNcl here https://www.youtube.com/watch?v=XKJjHVvrbCU&feature=youtu.be …
#covid19 #ageing #loneliness #Isolation","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I recently presented our <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1245683851441180672"" dir=""ltr"" href=""/ApartAlone""><s>@</s><b>ApartAlone</b></a> research at the Bristol Research Forum on Ageing - in case you missed it you can view the full session along with a brilliant presentation by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1085221351634419713"" dir=""ltr"" href=""/TomScharfNcl""><s>@</s><b>TomScharfNcl</b></a> here <a class=""twitter-timeline-link"" data-expanded-url=""https://www.youtube.com/watch?v=XKJjHVvrbCU&amp;feature=youtu.be"" dir=""ltr"" href=""https://t.co/rDD2ZqBppw"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.youtube.com/watch?v=XKJjHVvrbCU&amp;feature=youtu.be""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">youtube.com/watch?v=XKJjHV</span><span class=""invisible"">vrbCU&amp;feature=youtu.be</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/covid19?src=hash""><s>#</s><b>covid19</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ageing?src=hash""><s>#</s><b>ageing</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a></p>",['https://www.youtube.com/watch?v=XKJjHVvrbCU&feature=youtu.be'],"['covid19', 'ageing', 'loneliness', 'Isolation']",FALSE,[],,2,0,0,FALSE,FALSE,,[]
145,SDAChealthymind,Surrey Drug and Alcohol Care,1.22839E+18,1.2779E+18,/SDAChealthymind/status/1277902328985722880,6/30/2020 9:50,1593510632,"Feeling isolated? You are not alone, we are here. Call 0808 802 5000 #loneliness #Isolation pic.twitter.com/7AVemvrOaQ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Feeling isolated? You are not alone, we are here. Call 0808 802 5000 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7AVemvrOaQ"">pic.twitter.com/7AVemvrOaQ</a></p>",[],"['loneliness', 'Isolation']",TRUE,['https://pbs.twimg.com/media/EbwFYmlWoAErHi9.jpg'],,0,0,0,FALSE,FALSE,,[]
146,hsianghui,HsiangHui,14801430,1.27789E+18,/hsianghui/status/1277885347188236289,6/30/2020 8:43,1593506583,A Portrait of social isolation and loneliness in Canada today #social #isolation #loneliness #canada #lonelyhttp://angusreid.org/social-isolation-loneliness-canada/ …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A Portrait of social isolation and loneliness in Canada today <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/social?src=hash""><s>#</s><b>social</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/canada?src=hash""><s>#</s><b>canada</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lonely?src=hash""><s>#</s><b>lonely</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://angusreid.org/social-isolation-loneliness-canada/"" dir=""ltr"" href=""https://t.co/se0EsGhkkS"" rel=""nofollow noopener"" target=""_blank"" title=""http://angusreid.org/social-isolation-loneliness-canada/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">angusreid.org/social-isolati</span><span class=""invisible"">on-loneliness-canada/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['http://angusreid.org/social-isolation-loneliness-canada/'],"['social', 'isolation', 'loneliness', 'canada', 'lonelyhttp']",FALSE,[],,0,0,0,FALSE,FALSE,,[]
147,margaretfinephd,"Margaret Fine JD, PhD",2321210755,1.27783E+18,/margaretfinephd/status/1277831582645010435,6/30/2020 5:09,1593493764,"""Today many people are suffering in just this way. Some have never received the care that makes aloneness tolerable, while many others find the care-giving presence crumbling under the pressure of enforced isolation."" #loneliness #lonely #isolation https://www.theguardian.com/books/2020/jun/27/solitary-citizens-the-politics-of-loneliness …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""Today many people are suffering in just this way. Some have never received the care that makes aloneness tolerable, while many others find the care-giving presence crumbling under the pressure of enforced isolation."" <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/lonely?src=hash""><s>#</s><b>lonely</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.theguardian.com/books/2020/jun/27/solitary-citizens-the-politics-of-loneliness"" dir=""ltr"" href=""https://t.co/GQvp8wEU5T"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.theguardian.com/books/2020/jun/27/solitary-citizens-the-politics-of-loneliness""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">theguardian.com/books/2020/jun</span><span class=""invisible"">/27/solitary-citizens-the-politics-of-loneliness</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.theguardian.com/books/2020/jun/27/solitary-citizens-the-politics-of-loneliness'],"['loneliness', 'lonely', 'isolation']",FALSE,[],,2,1,0,FALSE,FALSE,,[]
148,GOVERNING,GOVERNING,25334900,1.28456E+18,/GOVERNING/status/1284563735529627655,7/18/2020 19:00,1595098835,"Almost 75% of workers acknowledge that #workingremotely has negatively impacted their lives by blurring the differentiation between work and personal life, and almost half reported an increase in feelings of #Isolation and #loneliness.
Read more: https://bit.ly/38IPbeJ pic.twitter.com/HQc9czkbbZ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Almost 75% of workers acknowledge that <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/workingremotely?src=hash""><s>#</s><b>workingremotely</b></a> has negatively impacted their lives by blurring the differentiation between work and personal life, and almost half reported an increase in feelings of <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> and <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a>.
Read more: <a class=""twitter-timeline-link"" data-expanded-url=""https://bit.ly/38IPbeJ"" dir=""ltr"" href=""https://t.co/EGkGpLT4z1"" rel=""nofollow noopener"" target=""_blank"" title=""https://bit.ly/38IPbeJ""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">bit.ly/38IPbeJ</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/HQc9czkbbZ"">pic.twitter.com/HQc9czkbbZ</a></p>",['https://bit.ly/38IPbeJ'],"['workingremotely', 'Isolation', 'loneliness']",TRUE,['https://pbs.twimg.com/media/EdOv6PSXkAAqGVR.jpg'],,2,1,0,FALSE,FALSE,,[]
149,goodgrieftrust,The Good Grief Trust,7.71086E+17,1.28452E+18,/goodgrieftrust/status/1284520227062063104,7/18/2020 16:07,1595088462,A simple note sent to someone you care about can mean so much. Friends & family; please keep checking in 💛 thankyou. #grief #loneliness #isolation #COVID__19 💛pic.twitter.com/BCoqR6jM12,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">A simple note sent to someone you care about can mean so much. Friends &amp; family; please keep checking in <img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/> thankyou. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/grief?src=hash""><s>#</s><b>grief</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/loneliness?src=hash""><s>#</s><b><strong>loneliness</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/isolation?src=hash""><s>#</s><b><strong>isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID__19?src=hash""><s>#</s><b>COVID__19</b></a> <img alt=""💛"" aria-label=""Emoji: Yellow heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49b.png"" title=""Yellow heart""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/BCoqR6jM12"">pic.twitter.com/BCoqR6jM12</a></p>",[],"['grief', 'loneliness', 'isolation', 'COVID__19']",TRUE,['https://pbs.twimg.com/media/EdOIVUCXsAI7o1v.jpg'],,44,9,1,TRUE,FALSE,,[]
150,maurydavis,Maury Davis,21233051,1.28449E+18,/maurydavis/status/1284494894489382912,7/18/2020 14:27,1595082422,We weren’t designed to live in a vacuum! #MauryDavis #Leadership #Coaching #Isolation #Alone #Loneliness pic.twitter.com/qaYRPgdcuh,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We weren’t designed to live in a vacuum! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MauryDavis?src=hash""><s>#</s><b>MauryDavis</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Leadership?src=hash""><s>#</s><b>Leadership</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coaching?src=hash""><s>#</s><b>Coaching</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Isolation?src=hash""><s>#</s><b><strong>Isolation</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Alone?src=hash""><s>#</s><b>Alone</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Loneliness?src=hash""><s>#</s><b><strong>Loneliness</strong></b></a> <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/qaYRPgdcuh"">pic.twitter.com/qaYRPgdcuh</a></p>",[],"['MauryDavis', 'Leadership', 'Coaching', 'Isolation', 'Alone', 'Loneliness']",TRUE,['https://pbs.twimg.com/media/EdNxTKmWoAIENTa.jpg'],,2,1,0,FALSE,FALSE,,[]
